epoch,step,loss,caption
0,84,0.07672746479511261,the person is walking very slow
0,85,0.09070224314928055,"a person squats deeply, then swings themselves into a forward leap."
0,86,0.06518546491861343,the man is doing dance waltz
0,87,1.5629968643188477,a person walks forward at fast pace.
0,88,0.01761462166905403,a person walking in fast pace.
0,89,0.01631963811814785,person moves body in fast turn then rights something out of left hand very fast
0,90,0.029085157439112663,a person swings their arms and body around as if they are dancing.
0,91,0.02765558660030365,"a person makes slow, wide steps forward."
0,92,0.05098487809300423,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
0,93,0.2547272741794586,a person run fast across a room
0,94,3.078247308731079,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
0,95,2.1918084621429443,a person runs forwards and comes to a slow stop.
0,96,0.3957185447216034,"a person takes some purposeful and quick strides forward, then starts to slow down."
0,97,0.03810881823301315,a man is holding both arms out and then pulling them back in right to left as if he is transferring something heavy.
0,98,0.7405982613563538,a figure take 2 quick steps forwards
0,99,0.031221264973282814,person is dancing arounds arms up.
0,100,0.03661748021841049,robot turned back and climb on to something and jump started rolling on the ground and stands up.
0,101,0.09711901843547821,he does a walk run
0,102,0.017198797315359116,a person doing the i'm a little tea pot dance.
0,103,0.0036490645725280046,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
0,104,0.07289667427539825,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
0,105,0.03949363902211189,the man is dancing using both legs and arms
0,106,1.3852695226669312,person walks slowly from upper left to bottom right using handrails to steady their steps.
0,107,0.18679490685462952,a man walks forward fast.
0,108,0.05023742839694023,person is hopping slightly up and down very fast with their hands up in the air
0,109,0.4161163866519928,the person is doing a quick punch kick.
0,110,0.019965216517448425,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
0,111,0.05378694459795952,the person is dancing the cha cha .
0,112,0.04498528316617012,a colorful animated drawing moving around as if it is dancing.
0,113,0.024354765191674232,a person is performing a dance
0,114,2.684720516204834,the person took one jump down.
0,115,0.021285492926836014,the figure takes a few steps forward and does a quick spin (180 degrees) on their left heel and swaying as they step out of the turn.
0,116,0.11205630749464035,a person throws an object with a fast arm motion.
0,117,0.0192058477550745,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
0,118,0.029705846682190895,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
0,119,0.02553778514266014,a person does a small 180 degree jump turn then turns back around to the front.
0,120,0.015160782262682915,person is doing different dance moves
0,121,3.320836067199707,dancing backward moving both arms.
0,122,0.029224025085568428,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
0,123,0.1637571156024933,a person appears to be dancing like a chicken
0,124,0.042600564658641815,a person picks up a heavy object and throws it with both hands.
0,125,0.05561426281929016,he does a run on the spot
0,126,0.02406635880470276,the person moves his arms around in a dancing motion.
0,127,0.0986204594373703,the person was walking really fast.
0,128,0.03485177829861641,"person shakes hands as if playing a drum, it begins fast and ends slow."
0,129,0.12817694246768951,"a person is dancing and moving towards left, raising hands"
0,130,0.07451961189508438,the person jumped with the kick spin.
0,131,0.02703665755689144,"a person holds their arms in front of them, and makes a quick punch with their left arm."
0,132,0.01179319154471159,a person walks forward careful to avoid something that is on the ground.
0,133,0.01699036732316017,a person is running a steady pace on a treadmill.
0,134,0.03854803740978241,"a person walks backwards, lifts their arms up, then down, then up agiain, then bends down, places hands on the ground amd dows a jump on to their knees. then they stamd up and step backwards"
0,135,0.09464184194803238,moving fast on the at front
0,136,1.8023000955581665,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
0,137,0.4764110743999481,a person is running forward at a steady pace.
0,138,0.06590764969587326,a person who is standing with his hands by his sides takes four slow steps forward.
0,139,0.08131777495145798,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
0,140,0.03544246032834053,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
0,141,0.05805012956261635,a person walks forward at a slow pace.
0,142,1.948681116104126,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
0,143,0.010039540939033031,a person takes a quick step backwards towards their right hand side
0,144,0.036321111023426056,"a person jogs forward, does a little dance then jogs back."
0,145,2.0282397270202637,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
0,146,0.00763684930279851,a person walks side to side with arms extended as if dancing
0,147,0.5649538040161133,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
0,148,0.11172248423099518,rising the hands and like tired.
0,149,1.1794261932373047,someone is doing jumping jacks in slow motion.
0,150,0.055895980447530746,"a person takes slow, wide steps forward."
0,151,0.021477103233337402,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
0,152,0.04951975867152214,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
0,153,0.3967016339302063,a person squats down and then quickly makes a small jump straight up.
0,154,0.026743898168206215,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
0,155,0.0180654413998127,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
0,156,0.021948328241705894,"a person walked backwards, and grabbed something and start jump"
0,157,0.05346827954053879,a person jump once on the spot.
0,158,5.208295822143555,the person jump and punching back and forth at the same time using his left hands nine times and stop.
0,159,0.04798183962702751,a person walks straight forward at a fast pace.
0,160,0.27263200283050537,a person doing a fun dance.
0,161,0.0375983864068985,a person breaks into an enthusiastic dance.
0,162,0.023308346047997475,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
0,163,3.086362361907959,coming forward with small dance.
0,164,0.05931754782795906,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
0,165,2.4622323513031006,the person is doing the lambada dance.
0,166,0.13248004019260406,a man does a little dance.
0,167,0.041568879038095474,a person squats then stands up and dances then spins in a circle while dancing
0,168,0.03680254518985748,a person does a dance move by twisting to the right and then extending the right arm into the arm.
0,169,0.059458862990140915,a person walks forward really fast.
0,170,0.030455635860562325,"a person does the ""i'm a little teapot"" dance, making a handle with his left arm and a spout with his right arm."
0,171,0.018517086282372475,robot is performing different step of dance and moving left right.
0,172,0.06910858303308487,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
0,173,0.014877896755933762,"a person dancing in certain rotating motion, then raising his or her hand up"
0,174,0.05229981988668442,the man takes a quick step forward starting with his right foot.
0,175,0.03162255510687828,a man performs one quick jump into the air and lands on his feet.
0,176,0.01464314665645361,a person walks forward with stiff legs.
0,177,0.0930718183517456,a person walks forward fast.
0,178,0.0483347624540329,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
0,179,2.0630013942718506,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
0,180,0.017620092257857323,the person is moving someone or hands around dancing.
0,181,0.0820242390036583,"person starts running very quickly while swinging arms right and left in front of him in a very fast, violent manner, then speeding up before stopping."
0,182,0.019825516268610954,a person walks forward at a fast pace with hands moving at the wrist
0,183,0.007101950701326132,this person appears to stumble as if fleftened.
0,184,0.007265759166330099,moving the hips and shoulders side to side making it a little dance.
0,185,0.021254785358905792,a person appears to be doing a dance.
0,186,0.19120821356773376,a person walks forward at a steady pace
0,187,0.048590924590826035,a person does broad jumps back and forth with a quick stretch in between jumps.
0,188,1.3587768077850342,"a person walks forward at a leisurely, somewhat slow pace."
0,189,0.08035682141780853,a person walks forward at a relatively fast pace.
0,190,0.01710541546344757,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
0,191,0.05031449720263481,person is slow walking down.
0,192,0.013555848971009254,a person doing a jump pose.
0,193,0.027916621416807175,a man walks backwards and the starts jump roping.
0,194,0.06284904479980469,a person who is standing with his arms by his sides takes four very slow steps forward.
0,195,0.04452352970838547,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
0,196,0.02501617930829525,a person does tricks while jump roping and then stops
0,197,0.024584831669926643,a person holds their arms out and makes steps as if dancing.
0,198,0.044909000396728516,a person practice ballroom dancing by themselves
0,199,0.10385431349277496,a person made a quick jump forward
0,200,0.6265643239021301,a person does a small jump
1,201,0.05415826290845871,the person is walking very slow
1,202,0.023132123053073883,he uplift his right hand and moving it fast again and again.
1,203,0.03074978105723858,a person does a small 180 degree jump turn then turns back around to the front.
1,204,0.027622593566775322,a fast limp on the right foot.
1,205,1.8525995016098022,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
1,206,0.012004411779344082,the person seems to be 'beat boxing' and drops to the ground swinging his left foot over in a circular direction and using that momentum to to propel himself to spin over his right shoulder first then his left so he ends up seated again.
1,207,0.6148785948753357,a person does a small jump
1,208,0.023462479934096336,"a person dancing in certain rotating motion, then raising his or her hand up"
1,209,0.023680543527007103,"a person turns towards to the right, picks up a heavy object and turns and set it down in front of him."
1,210,0.015199195593595505,person moves body in fast turn then rights something out of left hand very fast
1,211,0.14817126095294952,a man walks forward fast.
1,212,0.032265741378068924,a man stands casually with his arms to his sides than takes 4 slow steps backwards starting with his left and then stops.
1,213,0.07196968793869019,a person walks forward with stiff legs.
1,214,0.015686193481087685,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
1,215,0.015507110394537449,a person is ballroom dancing with someone.
1,216,0.02593543939292431,"a person takes slow, wide steps forward."
1,217,0.016646692529320717,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
1,218,0.027725564315915108,a person takes three quick steps backward.
1,219,0.023158732801675797,the man is doing dance waltz
1,220,0.01428901869803667,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
1,221,0.03851453214883804,a person is salsa dancing.
1,222,0.008832113817334175,the person is moving someone or hands around dancing.
1,223,0.06206158176064491,person is hopping slightly up and down very fast with their hands up in the air
1,224,0.19266943633556366,a person appears to be dancing like a chicken
1,225,2.440365791320801,the person jump and punching back and forth at the same time using his left hands nine times and stop.
1,226,0.06614810228347778,a person doing a jump pose.
1,227,0.015954388305544853,"a person does the ""i'm a little teapot"" dance, making a handle with his left arm and a spout with his right arm."
1,228,0.0452827550470829,a person made a quick jump forward
1,229,0.05111624673008919,"a person walks downstairs, before making a little jump at the bottom."
1,230,0.027423013001680374,a person takes a couple quick steps forward.
1,231,0.025130312889814377,a person walks forward at a fast pace with hands moving at the wrist
1,232,0.05067902058362961,a man performs one quick jump into the air and lands on his feet.
1,233,0.013105603866279125,the man takes a quick step forward starting with his right foot.
1,234,0.05529411509633064,"a person holds their arms in front of them, and makes a quick punch with their left arm."
1,235,0.049958329647779465,the person is dancing the cha cha .
1,236,0.023329418152570724,a person breaks into an enthusiastic dance.
1,237,0.01624184101819992,this person holds his arms up as if to dance with a partner.
1,238,1.8287707567214966,"a person reaches back with their right arm and throws something forward with a lot of force, then they steady themselves to remain balanced."
1,239,0.10054385662078857,a person who is standing with his arms by his sides takes four very slow steps forward.
1,240,0.0194139052182436,a person is performing a dance
1,241,0.6569099426269531,someone seems to be dancing
1,242,0.021876877173781395,"a figure gestures as though it is digging with a shovel. the figure stops dancing around 7 second mark, and seems to place a plant or tree into the hole it has dug."
1,243,0.31075987219810486,"a person takes some purposeful and quick strides forward, then starts to slow down."
1,244,0.15134702622890472,the person is standing up. they raise their hands up with fingers spread like jazz hands. hands and hips move back and forth like it is dancing.
1,245,0.021204927936196327,the figure takes a few steps forward and does a quick spin (180 degrees) on their left heel and swaying as they step out of the turn.
1,246,0.05456576496362686,person walks fast on the spot
1,247,0.029572010040283203,a person is dancing quickly and having fun.
1,248,0.0287600327283144,"a person walks forward at a slow pace and stops, holding position."
1,249,2.994616985321045,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
1,250,0.022119026631116867,a person doing the i'm a little tea pot dance.
1,251,0.09653139114379883,person is slow walking down.
1,252,0.01852644607424736,he is jumping very fast.
1,253,0.0603935606777668,a person walks forward at a steady pace
1,254,0.013421444222331047,this person is jumping up and down as if to jump rope.
1,255,0.5789867043495178,"this person is walking forward at an easy but steady pace, starting with the right foot and completing 8 steps, ending with the right foot forward."
1,256,0.014105136506259441,a person who is standing with his hands by his sides takes four slow steps forward.
1,257,0.030520131811499596,a person walking in fast pace.
1,258,0.09941761940717697,person takes fast steps forwards
1,259,0.04613551124930382,a person picks up a heavy object and throws it with both hands.
1,260,0.005376288201659918,a person takes a quick step backwards towards their right hand side
1,261,1.4552969932556152,a person lifts something heavy with their right arm.
1,262,0.27685272693634033,a person run fast across a room
1,263,0.04763997346162796,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
1,264,0.06628330051898956,a person appears to be doing a dance.
1,265,0.01578027382493019,the person is doing a fancy dance.
1,266,3.2972097396850586,dancing backward moving both arms.
1,267,0.014117345213890076,a person struggles to hold a heavy object before dropping it.
1,268,0.04735048487782478,a person takes a jump rope and starts jumping rope.
1,269,0.008460981771349907,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
1,270,0.025430867448449135,a person squats then stands up and dances then spins in a circle while dancing
1,271,0.016535166651010513,"a person walks in a slow clockwise circle, stopping in a standing position."
1,272,0.058556895703077316,"a person takes two slow steps forward, pivots on their right foot 180deg, then takes two more slow steps forward."
1,273,0.12041441351175308,the person is doing a quick punch kick.
1,274,0.018363989889621735,a person walking forward in a steady pace
1,275,0.022564101964235306,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
1,276,0.015425659716129303,a person bends forward with left/left hands quickly to touch left/left toes directly in front of hands. a person twists torso left/left with waist fast facing left/left. a person lifts left/left hands fast above left/left shoulder at the same time. a person bends torso left/left hand sides fast facing forward
1,277,2.8997440338134766,a person is dancing while running.
1,278,0.1476927399635315,a person bends over and does a standing jump forward.
1,279,1.510962963104248,"a person walks forward at a leisurely, somewhat slow pace."
1,280,1.9564670324325562,a man walks backwards and then makes a large leap forward.
1,281,0.4111586809158325,"the person steps into a martial arts stance, kicks and thrusts its right leg forward, bring itself back into a martial arts stance."
1,282,2.406822919845581,coming forward with small dance.
1,283,0.043759461492300034,"a person jumps repeatedly, throwing their arms above their head and stretching their legs with each jump."
1,284,0.012725920416414738,a person walks forward and then starts dancing.
1,285,0.04033797234296799,a person does a dance move by twisting to the right and then extending the right arm into the arm.
1,286,0.14659255743026733,the person took a small jump forward.
1,287,0.04126385599374771,"a person walked backwards, and grabbed something and start jump"
1,288,0.10050524026155472,a person walks forward really fast.
1,289,0.04151635617017746,a colorful animated drawing moving around as if it is dancing.
1,290,1.2836836576461792,person walks slowly from upper left to bottom right using handrails to steady their steps.
1,291,0.018039299175143242,"a person jogs forward, does a little dance then jogs back."
1,292,0.015846025198698044,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
1,293,0.07026860117912292,robot is performing different step of dance and moving left right.
1,294,2.431361436843872,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
1,295,2.162663221359253,the man is jumping jump
1,296,0.04784609004855156,a person walks with a limp
1,297,0.1187586560845375,he does a walk run
1,298,0.07299862056970596,a man walks backwards and the starts jump roping.
1,299,0.19639624655246735,a person doing a fun dance.
1,300,0.051755037158727646,a person walks forward careful to avoid something that is on the ground.
1,301,0.03621598705649376,rising the hands and like tired.
1,302,0.01864396221935749,a person jump once on the spot.
1,303,0.03805587440729141,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
1,304,0.022407613694667816,"a person makes slow, wide steps forward."
1,305,0.021602246910333633,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
1,306,0.10318838804960251,"a person jumps and spins in place, then when they land they run forward, stop, and run backwards"
1,307,0.03546081855893135,a person holds their arms out and makes steps as if dancing.
1,308,0.0966440811753273,the person is doing the chicken dance.
1,309,1.3600887060165405,a person running and then crawling before returning to a run.
1,310,0.010479207150638103,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
1,311,0.015070607885718346,person is doing different dance moves
1,312,2.2500760555267334,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
1,313,0.03552238643169403,a person walks side to side with arms extended as if dancing
1,314,0.03372562304139137,a person is moving around dancing with their arms.
1,315,0.03489653393626213,person facing forward does 5 small slow steps to the left then 5 slow steps to the  right
1,316,0.06124624237418175,the person walks forward at a steady pace while moving most of their left hand side of their body compared to their right
1,317,0.028843848034739494,walking forward then the body twirls around fast and keeps walking.
1,318,0.025675946846604347,the person is jumping rope very fast.
1,319,0.013336775824427605,a person swings their arms and body around as if they are dancing.
1,320,1.8646694421768188,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
1,321,0.019924907013773918,a person scamps around as if doing a victory dance.
1,322,0.06827667355537415,a person walks forward at a slow pace.
1,323,0.0368414968252182,a person throws an object with a fast arm motion.
1,324,0.11727152019739151,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
1,325,0.18814629316329956,a person squats down and then quickly makes a small jump straight up.
1,326,0.10399919748306274,"a person squats deeply, then swings themselves into a forward leap."
1,327,0.04057250916957855,"person squats with both knees bent, bringing hands together at chest, then straightens legs to jump straight upwards but lands slightly to their left considering their beginning position"
1,328,0.10056689381599426,a person takes a quick step forward.
1,329,0.02915140427649021,moving fast on the at front
1,330,0.06783692538738251,the person is  slow punching the air.
1,331,0.0064882636070251465,"person does light bouncy jump, skips forward with left leg swinging forward"
1,332,0.015970449894666672,"starting with their right foot, a person sidesteps fast back and forth."
1,333,0.08460555225610733,"a person is dancing and moving towards left, raising hands"
1,334,0.051514990627765656,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
1,335,1.0092847347259521,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
1,336,0.010431952774524689,person bends down and keeps legs straight flowing arms left to right before turning around and doing same back
1,337,0.22732360661029816,a person is running forward at a steady pace.
1,338,0.03653721883893013,a man does a little dance.
1,339,0.005272914655506611,a person throws their body forward and then to the side in an expressive way
1,340,0.041136566549539566,"a man shakes his wrists, jumps backwards with a spin, and then finishes by spreading his arms."
1,341,0.03857303038239479,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
1,342,0.018809480592608452,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
1,343,0.049992721527814865,a person is doing the waltz dance
1,344,2.1607117652893066,the person took one jump down.
1,345,0.024836895987391472,this person appears to stumble as if fleftened.
1,346,0.04367449879646301,"person is dancing by bending right arm and right leg lifting and bending at the same time a few times, they repeat this on the left, they jump to the side and kick the left leg back, and then jump to the left"
1,347,1.5130378007888794,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
1,348,0.017035696655511856,the person moves his arms around in a dancing motion.
1,349,0.7013444304466248,"imitates a ballet dance. right hand steps behind left, hands cur under than both lifts poisely."
1,350,0.10299873352050781,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
1,351,0.02787734754383564,a person does broad jumps back and forth with a quick stretch in between jumps.
1,352,0.024658726528286934,the person is doing awkward arm movements to the head and then down in front.
1,353,0.9318372011184692,someone is doing jumping jacks in slow motion.
1,354,0.01261996477842331,a person walks forward at a relatively fast pace.
1,355,0.008489883504807949,a person is running a steady pace on a treadmill.
1,356,0.027330392971634865,"person shakes hands as if playing a drum, it begins fast and ends slow."
1,357,0.02198627032339573,a person walks forward fast.
1,358,0.09744656831026077,a person is dancing and waving their arms
1,359,1.4315530061721802,a person walks forward at fast pace.
1,360,0.021685265004634857,the man raises his hands and waves then fast in the air.
1,361,0.04191502556204796,obstacle courses sometimes require an athlete to run in a backwards motion.
1,362,0.011591989547014236,a person practice ballroom dancing by themselves
1,363,0.11484595388174057,a person walks straight forward at a fast pace.
1,364,0.04656705632805824,person is dancing arounds arms up.
1,365,1.3090296983718872,a person dancing with left arm in the air and bouncing back and forth
1,366,0.47548702359199524,a person taking a huge jump forward
1,367,0.060365770012140274,"the person does a little side to side dance, barely lifting its legs and bringing them down quickly, while shimmying its shoulders up and down slightly."
1,368,2.142063856124878,"a man is standing up, then bends down to take a big jump forward, leaps forward, and then stands back up straight."
1,369,0.807950496673584,a figure take 2 quick steps forwards
1,370,0.01589244417846203,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
1,371,0.03841438144445419,the man is dancing using both legs and arms
1,372,0.04167661815881729,"a person walks backwards, lifts their arms up, then down, then up agiain, then bends down, places hands on the ground amd dows a jump on to their knees. then they stamd up and step backwards"
1,373,0.04117858037352562,person is doing a dance
1,374,0.021176356822252274,a person is jogging / walking fast but not running in circles
1,375,0.9150104522705078,the person is running forward very fast.
1,376,0.025680286809802055,moving the hips and shoulders side to side making it a little dance.
1,377,0.3099325895309448,a person is sprinting fast
1,378,0.015040036290884018,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
1,379,0.0171375535428524,a person does tricks while jump roping and then stops
1,380,0.39923420548439026,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
1,381,0.06751683354377747,the person was walking really fast.
1,382,0.05818326026201248,robot turned back and climb on to something and jump started rolling on the ground and stands up.
1,383,0.020338410511612892,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
1,384,0.026142900809645653,he does a run on the spot
1,385,0.019724374637007713,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
1,386,0.011824745684862137,a person readies their jump rope and then begins skipping rope.
1,387,0.9497156143188477,the person is doing the lambada dance.
1,388,0.016282062977552414,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
