epoch,step,loss,caption
0,84,0.09690725803375244,the person is walking very slow
0,85,0.09757097065448761,"a person squats deeply, then swings themselves into a forward leap."
0,86,0.01158170960843563,the man is doing dance waltz
0,87,0.9293298721313477,a person walks forward at fast pace.
0,88,0.014845696277916431,a person walking in fast pace.
0,89,0.03737447410821915,person moves body in fast turn then rights something out of left hand very fast
0,90,0.030296768993139267,a person swings their arms and body around as if they are dancing.
0,91,0.06122106686234474,"a person makes slow, wide steps forward."
0,92,0.0065072993747889996,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
0,93,1.6048858165740967,a person run fast across a room
0,94,3.417121171951294,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
0,95,3.1304757595062256,a person runs forwards and comes to a slow stop.
0,96,0.3629734516143799,"a person takes some purposeful and quick strides forward, then starts to slow down."
0,97,0.01084071770310402,a man is holding both arms out and then pulling them back in right to left as if he is transferring something heavy.
0,98,1.2899901866912842,a figure take 2 quick steps forwards
0,99,0.07270847260951996,person is dancing arounds arms up.
0,100,0.02498529851436615,robot turned back and climb on to something and jump started rolling on the ground and stands up.
0,101,0.339336633682251,he does a walk run
0,102,0.027705412358045578,a person doing the i'm a little tea pot dance.
0,103,0.012628727592527866,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
0,104,0.017222998663783073,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
0,105,0.01291460357606411,the man is dancing using both legs and arms
0,106,1.6711117029190063,person walks slowly from upper left to bottom right using handrails to steady their steps.
0,107,0.10317827761173248,a man walks forward fast.
0,108,0.09323039650917053,person is hopping slightly up and down very fast with their hands up in the air
0,109,0.12148959189653397,the person is doing a quick punch kick.
0,110,0.02544724941253662,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
0,111,0.08377820253372192,the person is dancing the cha cha .
0,112,0.03630394861102104,a colorful animated drawing moving around as if it is dancing.
0,113,0.015650903806090355,a person is performing a dance
0,114,2.2957608699798584,the person took one jump down.
0,115,0.010261571034789085,the figure takes a few steps forward and does a quick spin (180 degrees) on their left heel and swaying as they step out of the turn.
0,116,0.05801903456449509,a person throws an object with a fast arm motion.
0,117,0.0602494552731514,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
0,118,0.1243266612291336,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
0,119,0.03376945108175278,a person does a small 180 degree jump turn then turns back around to the front.
0,120,0.05284414067864418,person is doing different dance moves
0,121,3.985036611557007,dancing backward moving both arms.
0,122,0.0227300226688385,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
0,123,0.566203236579895,a person appears to be dancing like a chicken
0,124,0.03604738041758537,a person picks up a heavy object and throws it with both hands.
0,125,0.056759294122457504,he does a run on the spot
0,126,0.02356984093785286,the person moves his arms around in a dancing motion.
0,127,0.09421037882566452,the person was walking really fast.
0,128,0.07989506423473358,"person shakes hands as if playing a drum, it begins fast and ends slow."
0,129,0.0270571056753397,"a person is dancing and moving towards left, raising hands"
0,130,0.06569560617208481,the person jumped with the kick spin.
0,131,0.010905838571488857,"a person holds their arms in front of them, and makes a quick punch with their left arm."
0,132,0.01712413690984249,a person walks forward careful to avoid something that is on the ground.
0,133,0.04146599397063255,a person is running a steady pace on a treadmill.
0,134,0.024757465347647667,"a person walks backwards, lifts their arms up, then down, then up agiain, then bends down, places hands on the ground amd dows a jump on to their knees. then they stamd up and step backwards"
0,135,0.06958173215389252,moving fast on the at front
0,136,1.5225203037261963,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
0,137,0.19540412724018097,a person is running forward at a steady pace.
0,138,0.030403511598706245,a person who is standing with his hands by his sides takes four slow steps forward.
0,139,0.07415845990180969,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
0,140,0.023514041677117348,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
0,141,0.027734331786632538,a person walks forward at a slow pace.
0,142,0.9548743367195129,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
0,143,0.010412579402327538,a person takes a quick step backwards towards their right hand side
0,144,0.01794145070016384,"a person jogs forward, does a little dance then jogs back."
0,145,1.7622253894805908,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
0,146,0.012194730341434479,a person walks side to side with arms extended as if dancing
0,147,0.2368842363357544,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
0,148,0.10800596326589584,rising the hands and like tired.
0,149,0.4897978901863098,someone is doing jumping jacks in slow motion.
0,150,0.050154898315668106,"a person takes slow, wide steps forward."
0,151,0.02563483454287052,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
0,152,0.011132089421153069,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
0,153,0.33008435368537903,a person squats down and then quickly makes a small jump straight up.
0,154,0.018542444333434105,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
0,155,0.014900820329785347,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
0,156,0.03186734393239021,"a person walked backwards, and grabbed something and start jump"
0,157,0.14280766248703003,a person jump once on the spot.
0,158,2.0123329162597656,the person jump and punching back and forth at the same time using his left hands nine times and stop.
0,159,0.06469298899173737,a person walks straight forward at a fast pace.
0,160,3.375930070877075,a person doing a fun dance.
0,161,0.05136193707585335,a person breaks into an enthusiastic dance.
0,162,0.017312265932559967,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
0,163,2.352268695831299,coming forward with small dance.
0,164,0.07446426898241043,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
0,165,2.7571041584014893,the person is doing the lambada dance.
0,166,0.03115875832736492,a man does a little dance.
0,167,0.009189815260469913,a person squats then stands up and dances then spins in a circle while dancing
0,168,0.0069615039974451065,a person does a dance move by twisting to the right and then extending the right arm into the arm.
0,169,0.9157667756080627,a person walks forward really fast.
0,170,0.06520041078329086,"a person does the ""i'm a little teapot"" dance, making a handle with his left arm and a spout with his right arm."
0,171,0.026120053604245186,robot is performing different step of dance and moving left right.
0,172,0.05468865856528282,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
0,173,0.02446388080716133,"a person dancing in certain rotating motion, then raising his or her hand up"
0,174,0.05051322653889656,the man takes a quick step forward starting with his right foot.
0,175,0.0729917660355568,a man performs one quick jump into the air and lands on his feet.
0,176,0.08147446066141129,a person walks forward with stiff legs.
0,177,0.02502845600247383,a person walks forward fast.
0,178,0.11080754548311234,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
0,179,1.9098135232925415,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
0,180,0.024595022201538086,the person is moving someone or hands around dancing.
0,181,0.02352065034210682,"person starts running very quickly while swinging arms right and left in front of him in a very fast, violent manner, then speeding up before stopping."
0,182,0.01807396300137043,a person walks forward at a fast pace with hands moving at the wrist
0,183,0.044227391481399536,this person appears to stumble as if fleftened.
0,184,0.010233843699097633,moving the hips and shoulders side to side making it a little dance.
0,185,0.09604956209659576,a person appears to be doing a dance.
0,186,0.1804376095533371,a person walks forward at a steady pace
0,187,0.02264774776995182,a person does broad jumps back and forth with a quick stretch in between jumps.
0,188,1.5012907981872559,"a person walks forward at a leisurely, somewhat slow pace."
0,189,0.06463856995105743,a person walks forward at a relatively fast pace.
0,190,0.0368988960981369,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
0,191,0.03466592729091644,person is slow walking down.
0,192,0.06681684404611588,a person doing a jump pose.
0,193,0.040230147540569305,a man walks backwards and the starts jump roping.
0,194,0.10890650749206543,a person who is standing with his arms by his sides takes four very slow steps forward.
0,195,0.019347213208675385,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
0,196,0.0442022979259491,a person does tricks while jump roping and then stops
0,197,0.0723559781908989,a person holds their arms out and makes steps as if dancing.
0,198,0.01819034107029438,a person practice ballroom dancing by themselves
0,199,0.10101394355297089,a person made a quick jump forward
0,200,1.1032601594924927,a person does a small jump
1,201,0.0741208866238594,the person is walking very slow
1,202,0.02941291593015194,he uplift his right hand and moving it fast again and again.
1,203,0.02599773369729519,a person does a small 180 degree jump turn then turns back around to the front.
1,204,0.13850907981395721,a fast limp on the right foot.
1,205,1.8223292827606201,person faces forward then jumps to their right then they bend they knees and jump spin twice before standing still
1,206,0.11840953677892685,the person seems to be 'beat boxing' and drops to the ground swinging his left foot over in a circular direction and using that momentum to to propel himself to spin over his right shoulder first then his left so he ends up seated again.
1,207,0.5715917348861694,a person does a small jump
1,208,0.01407229620963335,"a person dancing in certain rotating motion, then raising his or her hand up"
1,209,0.018307626247406006,"a person turns towards to the right, picks up a heavy object and turns and set it down in front of him."
1,210,0.019734233617782593,person moves body in fast turn then rights something out of left hand very fast
1,211,0.04300718009471893,a man walks forward fast.
1,212,0.12626603245735168,a man stands casually with his arms to his sides than takes 4 slow steps backwards starting with his left and then stops.
1,213,0.0398845411837101,a person walks forward with stiff legs.
1,214,0.02328617312014103,"someone starts stumbling towards the left, then starts to stumble in a figure eight position to realign and halt before completing the figure eight."
1,215,0.07626183331012726,a person is ballroom dancing with someone.
1,216,0.018059806898236275,"a person takes slow, wide steps forward."
1,217,0.03790087252855301,a person bends down to pick up a heavy item from the ground using both hands and gives it to another person.
1,218,0.03575357794761658,a person takes three quick steps backward.
1,219,0.03909185528755188,the man is doing dance waltz
1,220,0.0325491838157177,a person kicking with their right leg twice then kicking once with their left leg in a fast pace.
1,221,0.015541068278253078,a person is salsa dancing.
1,222,0.05796276405453682,the person is moving someone or hands around dancing.
1,223,0.06366699188947678,person is hopping slightly up and down very fast with their hands up in the air
1,224,0.5325066447257996,a person appears to be dancing like a chicken
1,225,2.2309892177581787,the person jump and punching back and forth at the same time using his left hands nine times and stop.
1,226,0.034667354077100754,a person doing a jump pose.
1,227,0.026227623224258423,"a person does the ""i'm a little teapot"" dance, making a handle with his left arm and a spout with his right arm."
1,228,0.014788102358579636,a person made a quick jump forward
1,229,0.02804657630622387,"a person walks downstairs, before making a little jump at the bottom."
1,230,0.12945231795310974,a person takes a couple quick steps forward.
1,231,0.05242866277694702,a person walks forward at a fast pace with hands moving at the wrist
1,232,0.023743625730276108,a man performs one quick jump into the air and lands on his feet.
1,233,0.061946284025907516,the man takes a quick step forward starting with his right foot.
1,234,0.04450589790940285,"a person holds their arms in front of them, and makes a quick punch with their left arm."
1,235,0.14679014682769775,the person is dancing the cha cha .
1,236,0.030996354296803474,a person breaks into an enthusiastic dance.
1,237,0.019497616216540337,this person holds his arms up as if to dance with a partner.
1,238,2.4826693534851074,"a person reaches back with their right arm and throws something forward with a lot of force, then they steady themselves to remain balanced."
1,239,0.1564125120639801,a person who is standing with his arms by his sides takes four very slow steps forward.
1,240,0.01651417650282383,a person is performing a dance
1,241,3.8601763248443604,someone seems to be dancing
1,242,0.06276293843984604,"a figure gestures as though it is digging with a shovel. the figure stops dancing around 7 second mark, and seems to place a plant or tree into the hole it has dug."
1,243,0.3152393698692322,"a person takes some purposeful and quick strides forward, then starts to slow down."
1,244,0.07282870262861252,the person is standing up. they raise their hands up with fingers spread like jazz hands. hands and hips move back and forth like it is dancing.
1,245,0.05026481673121452,the figure takes a few steps forward and does a quick spin (180 degrees) on their left heel and swaying as they step out of the turn.
1,246,0.045549292117357254,person walks fast on the spot
1,247,0.019263075664639473,a person is dancing quickly and having fun.
1,248,0.017523404210805893,"a person walks forward at a slow pace and stops, holding position."
1,249,3.1947786808013916,the figure appears to step over something with a slightly awkward walk before turning so that we are seeing their back.
1,250,0.030707674100995064,a person doing the i'm a little tea pot dance.
1,251,0.053744055330753326,person is slow walking down.
1,252,0.018141433596611023,he is jumping very fast.
1,253,0.32396066188812256,a person walks forward at a steady pace
1,254,0.021835017949342728,this person is jumping up and down as if to jump rope.
1,255,0.7521920800209045,"this person is walking forward at an easy but steady pace, starting with the right foot and completing 8 steps, ending with the right foot forward."
1,256,0.05458905175328255,a person who is standing with his hands by his sides takes four slow steps forward.
1,257,0.0512327216565609,a person walking in fast pace.
1,258,0.041466742753982544,person takes fast steps forwards
1,259,0.01863582246005535,a person picks up a heavy object and throws it with both hands.
1,260,0.004718884360045195,a person takes a quick step backwards towards their right hand side
1,261,2.914536476135254,a person lifts something heavy with their right arm.
1,262,0.9884187579154968,a person run fast across a room
1,263,0.028186140581965446,"a person walks forward, then dances backwards and then begins a spin in a clockwise direction with arms raising"
1,264,0.055682748556137085,a person appears to be doing a dance.
1,265,0.036239903420209885,the person is doing a fancy dance.
1,266,3.823038101196289,dancing backward moving both arms.
1,267,0.01427119504660368,a person struggles to hold a heavy object before dropping it.
1,268,0.02380600944161415,a person takes a jump rope and starts jumping rope.
1,269,0.016272172331809998,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
1,270,0.02575734071433544,a person squats then stands up and dances then spins in a circle while dancing
1,271,0.07397769391536713,"a person walks in a slow clockwise circle, stopping in a standing position."
1,272,0.16426506638526917,"a person takes two slow steps forward, pivots on their right foot 180deg, then takes two more slow steps forward."
1,273,0.2678845226764679,the person is doing a quick punch kick.
1,274,0.05781633034348488,a person walking forward in a steady pace
1,275,0.018157903105020523,the man is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.
1,276,0.013950408436357975,a person bends forward with left/left hands quickly to touch left/left toes directly in front of hands. a person twists torso left/left with waist fast facing left/left. a person lifts left/left hands fast above left/left shoulder at the same time. a person bends torso left/left hand sides fast facing forward
1,277,2.257401466369629,a person is dancing while running.
1,278,0.06957196444272995,a person bends over and does a standing jump forward.
1,279,1.428218126296997,"a person walks forward at a leisurely, somewhat slow pace."
1,280,1.8894039392471313,a man walks backwards and then makes a large leap forward.
1,281,0.9950295090675354,"the person steps into a martial arts stance, kicks and thrusts its right leg forward, bring itself back into a martial arts stance."
1,282,2.409377098083496,coming forward with small dance.
1,283,0.051762860268354416,"a person jumps repeatedly, throwing their arms above their head and stretching their legs with each jump."
1,284,0.01382087916135788,a person walks forward and then starts dancing.
1,285,0.0280101727694273,a person does a dance move by twisting to the right and then extending the right arm into the arm.
1,286,0.29264265298843384,the person took a small jump forward.
1,287,0.021621262654662132,"a person walked backwards, and grabbed something and start jump"
1,288,1.328570008277893,a person walks forward really fast.
1,289,0.06536882370710373,a colorful animated drawing moving around as if it is dancing.
1,290,1.7717478275299072,person walks slowly from upper left to bottom right using handrails to steady their steps.
1,291,0.021998755633831024,"a person jogs forward, does a little dance then jogs back."
1,292,0.025860678404569626,a red and blue stick figure is standing and mimics the “walk like and egyptian” dance.
1,293,0.05070104822516441,robot is performing different step of dance and moving left right.
1,294,2.9381868839263916,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
1,295,3.696491003036499,the man is jumping jump
1,296,0.02265145815908909,a person walks with a limp
1,297,0.39623385667800903,he does a walk run
1,298,0.04236699268221855,a man walks backwards and the starts jump roping.
1,299,3.035670280456543,a person doing a fun dance.
1,300,0.024073319509625435,a person walks forward careful to avoid something that is on the ground.
1,301,0.048890601843595505,rising the hands and like tired.
1,302,0.16325220465660095,a person jump once on the spot.
1,303,0.02829740382730961,"a man stands up straight, then lifts both arms up over his head and bats them forward in a tired manner."
1,304,0.0638856515288353,"a person makes slow, wide steps forward."
1,305,0.025278903543949127,"a person makes small steps foward, turns around, makes quick small steps back, then stops and turns around."
1,306,0.01768283173441887,"a person jumps and spins in place, then when they land they run forward, stop, and run backwards"
1,307,0.03270964324474335,a person holds their arms out and makes steps as if dancing.
1,308,0.031024416908621788,the person is doing the chicken dance.
1,309,2.026784658432007,a person running and then crawling before returning to a run.
1,310,0.038614314049482346,"a man dances throwing both arms up, takes a step to the right and then a step to the back whilst continuing to dance with his arms."
1,311,0.056490156799554825,person is doing different dance moves
1,312,3.4723141193389893,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.
1,313,0.01635279320180416,a person walks side to side with arms extended as if dancing
1,314,0.03660192713141441,a person is moving around dancing with their arms.
1,315,0.0045175408013165,person facing forward does 5 small slow steps to the left then 5 slow steps to the  right
1,316,0.013186397962272167,the person walks forward at a steady pace while moving most of their left hand side of their body compared to their right
1,317,0.0918993130326271,walking forward then the body twirls around fast and keeps walking.
1,318,0.03899364918470383,the person is jumping rope very fast.
1,319,0.027087733149528503,a person swings their arms and body around as if they are dancing.
1,320,3.389059543609619,"a person walks forward then steps to the right with a quick little stutter-step further to right, then immediately to the left and continues to walk in their original path."
1,321,0.021026745438575745,a person scamps around as if doing a victory dance.
1,322,0.07383470237255096,a person walks forward at a slow pace.
1,323,0.024965066462755203,a person throws an object with a fast arm motion.
1,324,0.060824040323495865,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing."
1,325,0.1158776581287384,a person squats down and then quickly makes a small jump straight up.
1,326,0.19034305214881897,"a person squats deeply, then swings themselves into a forward leap."
1,327,0.03726856783032417,"person squats with both knees bent, bringing hands together at chest, then straightens legs to jump straight upwards but lands slightly to their left considering their beginning position"
1,328,0.038903817534446716,a person takes a quick step forward.
1,329,0.08234263211488724,moving fast on the at front
1,330,0.13531748950481415,the person is  slow punching the air.
1,331,0.02394324168562889,"person does light bouncy jump, skips forward with left leg swinging forward"
1,332,0.040503308176994324,"starting with their right foot, a person sidesteps fast back and forth."
1,333,0.10717032104730606,"a person is dancing and moving towards left, raising hands"
1,334,0.012287752702832222,a person is walking forward and dancing at the same time. they are throwing their limbs out in sudden movements and shaking their legs.
1,335,1.041857123374939,"a man is hunched over, and he brings his right hand over to join his left as he makes slow stirring motions."
1,336,0.0505363903939724,person bends down and keeps legs straight flowing arms left to right before turning around and doing same back
1,337,0.1341233104467392,a person is running forward at a steady pace.
1,338,0.021524006500840187,a man does a little dance.
1,339,0.007794221397489309,a person throws their body forward and then to the side in an expressive way
1,340,0.03052678145468235,"a man shakes his wrists, jumps backwards with a spin, and then finishes by spreading his arms."
1,341,0.011040441691875458,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side."
1,342,0.026691487058997154,"person walks fast in a semi circular motion clockwise, then rapidly in a straight line."
1,343,0.10447072982788086,a person is doing the waltz dance
1,344,2.1948189735412598,the person took one jump down.
1,345,0.015464048832654953,this person appears to stumble as if fleftened.
1,346,0.022276565432548523,"person is dancing by bending right arm and right leg lifting and bending at the same time a few times, they repeat this on the left, they jump to the side and kick the left leg back, and then jump to the left"
1,347,1.5272122621536255,a person lifting one leg bent at the knee then the other the same way in a fast running in place motion.
1,348,0.053917672485113144,the person moves his arms around in a dancing motion.
1,349,0.8870460391044617,"imitates a ballet dance. right hand steps behind left, hands cur under than both lifts poisely."
1,350,0.13205936551094055,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other."
1,351,0.05358721688389778,a person does broad jumps back and forth with a quick stretch in between jumps.
1,352,0.023943232372403145,the person is doing awkward arm movements to the head and then down in front.
1,353,0.4640099108219147,someone is doing jumping jacks in slow motion.
1,354,0.030952036380767822,a person walks forward at a relatively fast pace.
1,355,0.013142404146492481,a person is running a steady pace on a treadmill.
1,356,0.019290702417492867,"person shakes hands as if playing a drum, it begins fast and ends slow."
1,357,0.029060838744044304,a person walks forward fast.
1,358,0.10143475979566574,a person is dancing and waving their arms
1,359,0.5901820063591003,a person walks forward at fast pace.
1,360,0.017824100330471992,the man raises his hands and waves then fast in the air.
1,361,0.04860904812812805,obstacle courses sometimes require an athlete to run in a backwards motion.
1,362,0.021890820935368538,a person practice ballroom dancing by themselves
1,363,0.735167384147644,a person walks straight forward at a fast pace.
1,364,0.05744369700551033,person is dancing arounds arms up.
1,365,0.1648608297109604,a person dancing with left arm in the air and bouncing back and forth
1,366,0.551645815372467,a person taking a huge jump forward
1,367,0.015209496952593327,"the person does a little side to side dance, barely lifting its legs and bringing them down quickly, while shimmying its shoulders up and down slightly."
1,368,0.8031678199768066,"a man is standing up, then bends down to take a big jump forward, leaps forward, and then stands back up straight."
1,369,1.1783050298690796,a figure take 2 quick steps forwards
1,370,0.021132873371243477,a person who is standing with his hands by his sides takes deliberate steps on a treadmill.
1,371,0.03249900043010712,the man is dancing using both legs and arms
1,372,0.038812145590782166,"a person walks backwards, lifts their arms up, then down, then up agiain, then bends down, places hands on the ground amd dows a jump on to their knees. then they stamd up and step backwards"
1,373,0.16142931580543518,person is doing a dance
1,374,0.044288285076618195,a person is jogging / walking fast but not running in circles
1,375,0.13033634424209595,the person is running forward very fast.
1,376,0.017558062449097633,moving the hips and shoulders side to side making it a little dance.
1,377,0.8736307621002197,a person is sprinting fast
1,378,0.025352472439408302,"a person lifts his arms up in front of him, then mimics punching the air a few times. he then lowers his arms, and trots in a quick clockwise circle."
1,379,0.049700431525707245,a person does tricks while jump roping and then stops
1,380,0.891422688961029,a lowers their arms and uses their left and right hands to steady themselves as they walk forward
1,381,0.1981428563594818,the person was walking really fast.
1,382,0.02625320665538311,robot turned back and climb on to something and jump started rolling on the ground and stands up.
1,383,0.02949480712413788,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern."
1,384,0.04885266721248627,he does a run on the spot
1,385,0.01919904351234436,"a person does jumping jacks, spreading their arms and legs out and in with each jump"
1,386,0.0419989638030529,a person readies their jump rope and then begins skipping rope.
1,387,2.5472054481506348,the person is doing the lambada dance.
1,388,0.03246263414621353,"a person leans over and uses their arms to carry something heavy, stumbling forward with small steps."
